order_id,product_id,quantity,product_name,category,price,customer_id,order_date,region,customer_name,city,signup_date,revenue,order_year,order_month,order_weekday,customer_tenure,order_total,order_quantity,order_size_category,total_spent,order_count,avg_order_value,unique_products,categories_bought,archetype,projected_clv
O0645,P042,5,Product_42,Clothing,17985.0,C122,2025-11-02,East,Customer_122,Delhi,2025-06-10,89925.0,2025.0,11.0,Sunday,381,143940.0,6,Large,701124.0,4,70112.4,10,4,New or Inactive,728920.2033898305
O0086,P019,4,Product_19,Home & Kitchen,37259.0,C018,2025-11-29,North,Customer_18,Indore,2024-12-14,149036.0,2025.0,11.0,Saturday,559,209788.0,6,Large,1804969.0,5,106174.64705882352,14,4,Occasional Buyers,985968.4242424242
O0448,P006,4,Product_6,Sports,10687.0,C180,2025-12-10,Central,Customer_180,Ahmedabad,2024-09-24,42748.0,2025.0,12.0,Wednesday,640,68940.0,8,Large,68940.0,1,34470.0,2,2,New or Inactive,728920.2033898305
O0308,P010,2,Product_10,Furniture,33622.0,C071,2025-07-23,South,Customer_71,Bhopal,2025-03-08,67244.0,2025.0,7.0,Wednesday,475,497832.0,13,,1320433.0,6,94316.64285714286,12,5,Explorers,1159932.0363636364
O0701,P020,2,Product_20,Electronics,7831.0,C085,2025-02-27,South,Customer_85,Hyderabad,2024-04-18,15662.0,2025.0,2.0,Thursday,799,428837.0,15,,2036339.0,8,119784.64705882352,14,5,High‑Value Regulars,2425420.28
O0536,P028,3,Product_28,Furniture,59415.0,C164,2025-05-21,North,Customer_164,Mumbai,2024-11-17,178245.0,2025.0,5.0,Wednesday,586,991766.0,18,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0583,P004,5,Product_4,Electronics,58808.0,C165,2025-09-15,South,Customer_165,Mumbai,2024-02-21,294040.0,2025.0,9.0,Monday,856,399709.0,10,,1505335.0,5,125444.58333333333,12,5,Explorers,1159932.0363636364
O0079,P003,5,Product_3,Clothing,17832.0,C098,2025-05-14,East,Customer_98,Delhi,2025-05-12,89160.0,2025.0,5.0,Wednesday,410,374448.0,11,,1507433.0,7,94214.5625,14,5,Frequent but Low‑Value,1457817.2857142857
O0111,P033,4,Product_33,Sports,58442.0,C083,2025-05-18,South,Customer_83,Mumbai,2024-09-26,233768.0,2025.0,5.0,Sunday,638,539280.0,10,,1801288.0,7,94804.63157894737,15,5,High‑Value Regulars,2425420.28
O0423,P007,4,Product_7,Furniture,18965.0,C020,2025-05-27,North,Customer_20,Pune,2024-12-10,75860.0,2025.0,5.0,Tuesday,563,512197.0,14,,1246106.0,5,103842.16666666667,12,4,New or Inactive,728920.2033898305
O0677,P047,5,Product_47,Clothing,54015.0,C144,2025-05-19,East,Customer_144,Chennai,2024-09-12,270075.0,2025.0,5.0,Monday,652,822751.0,15,,2530462.0,7,126523.1,16,5,High‑Value Regulars,2425420.28
O0833,P017,3,Product_17,Furniture,11089.0,C179,2025-09-15,West,Customer_179,Kolkata,2025-06-19,33267.0,2025.0,9.0,Monday,372,348842.0,18,,1566249.0,5,104416.6,13,4,New or Inactive,728920.2033898305
O0261,P038,1,Product_38,Home & Kitchen,2124.0,C124,2025-07-16,North,Customer_124,Bhopal,2025-05-12,2124.0,2025.0,7.0,Wednesday,410,90540.0,3,Medium,479841.0,3,59980.125,8,5,Explorers,1159932.0363636364
O0788,P033,1,Product_33,Sports,58442.0,C166,2025-06-19,North,Customer_166,Kolkata,2025-05-03,58442.0,2025.0,6.0,Thursday,419,370594.0,7,Large,2093204.0,7,80507.84615384616,21,5,High‑Value Regulars,2425420.28
O0117,P048,4,Product_48,Home & Kitchen,23415.0,C091,2025-04-19,East,Customer_91,Hyderabad,2024-01-01,93660.0,2025.0,4.0,Saturday,907,273022.0,13,,2965810.0,9,118632.4,21,5,High‑Value Regulars,2425420.28
O0184,P012,4,Product_12,Electronics,6548.0,C006,2025-10-28,East,Customer_006,Delhi,2025-08-27,26192.0,2025.0,10.0,Tuesday,303,535927.0,28,,903281.0,2,100364.55555555556,9,5,Explorers,1159932.0363636364
O0047,P006,4,Product_6,Sports,10687.0,C119,2025-03-10,Central,Customer_119,Bhopal,2024-03-01,42748.0,2025.0,3.0,Monday,847,324312.0,13,,2018284.0,9,80731.36,18,5,High‑Value Regulars,2425420.28
O0898,P046,3,Product_46,Home & Kitchen,15077.0,C102,2025-01-04,East,Customer_102,Hyderabad,2024-06-18,45231.0,2025.0,1.0,Saturday,738,214256.0,15,,1226697.0,4,81779.8,12,4,New or Inactive,728920.2033898305
O0322,P038,4,Product_38,Home & Kitchen,2124.0,C068,2025-03-31,North,Customer_68,Delhi,2024-02-18,8496.0,2025.0,3.0,Monday,859,204323.0,8,Large,204323.0,1,68107.66666666667,3,2,New or Inactive,728920.2033898305
O0776,P043,4,Product_43,Clothing,52101.0,C174,2025-11-17,West,Customer_174,Kolkata,2024-09-09,208404.0,2025.0,11.0,Monday,655,736721.0,17,,2306884.0,6,92275.36,22,5,Loyal Spenders,2089813.5238095238
O0639,P017,3,Product_17,Furniture,11089.0,C137,2025-09-18,West,Customer_137,Mumbai,2025-02-16,33267.0,2025.0,9.0,Thursday,495,557617.0,15,,2189657.0,6,109482.85,20,5,Loyal Spenders,2089813.5238095238
O0990,P012,2,Product_12,Electronics,6548.0,C094,2025-10-06,Central,Customer_94,Delhi,2025-01-06,13096.0,2025.0,10.0,Monday,536,246425.0,14,,1193400.0,6,70200.0,14,4,New or Inactive,728920.2033898305
O0190,P006,5,Product_6,Sports,10687.0,C086,2025-07-29,East,Customer_86,Bhopal,2024-11-01,53435.0,2025.0,7.0,Tuesday,602,301168.0,11,,1207343.0,4,100611.91666666667,10,4,New or Inactive,728920.2033898305
O0266,P044,1,Product_44,Electronics,25570.0,C145,2025-01-05,North,Customer_145,Delhi,2025-03-29,25570.0,2025.0,1.0,Sunday,454,231445.0,6,Large,981068.0,4,98106.8,9,5,Explorers,1159932.0363636364
O0445,P035,1,Product_35,Clothing,16014.0,C153,2025-03-08,North,Customer_153,Mumbai,2024-06-17,16014.0,2025.0,3.0,Saturday,739,281464.0,7,Large,2778626.0,10,126301.18181818182,18,5,High‑Value Regulars,2425420.28
O0006,P026,1,Product_26,Home & Kitchen,8852.0,C008,2025-06-19,North,Customer_8,Mumbai,2024-04-05,8852.0,2025.0,6.0,Thursday,812,82001.0,8,Large,1284453.0,6,107037.75,9,4,New or Inactive,728920.2033898305
O0014,P011,4,Product_11,Home & Kitchen,36654.0,C134,2025-01-01,Central,Customer_134,Lucknow,2024-02-25,146616.0,2025.0,1.0,Wednesday,852,230417.0,11,,230417.0,1,76805.66666666667,3,2,New or Inactive,728920.2033898305
O0472,P045,4,Product_45,Electronics,56768.0,C142,2025-07-10,North,Customer_142,Bangalore,2025-03-08,227072.0,2025.0,7.0,Thursday,475,664551.0,15,,3603752.0,10,112617.25,23,5,High‑Value Regulars,2425420.28
O0890,P043,5,Product_43,Clothing,52101.0,C069,2025-06-04,West,Customer_69,Delhi,2024-06-05,260505.0,2025.0,6.0,Wednesday,751,349951.0,11,,782800.0,4,86977.77777777778,9,5,Explorers,1159932.0363636364
O0744,P032,3,Product_32,Electronics,23678.0,C016,2025-10-05,North,Customer_16,Jaipur,2024-01-07,71034.0,2025.0,10.0,Sunday,901,899349.0,25,,2240996.0,6,86192.15384615384,20,5,Loyal Spenders,2089813.5238095238
O0634,P040,3,Product_40,Furniture,51774.0,C039,2025-08-22,Central,Customer_39,Ahmedabad,2024-12-29,155322.0,2025.0,8.0,Friday,544,402193.0,11,,1402724.0,5,100194.57142857143,14,5,Explorers,1159932.0363636364
O0708,P044,4,Product_44,Electronics,25570.0,C036,2025-04-05,West,Customer_36,Indore,2024-10-11,102280.0,2025.0,4.0,Saturday,623,437294.0,13,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0824,P020,1,Product_20,Electronics,7831.0,C039,2025-12-29,North,Customer_39,Ahmedabad,2024-12-29,7831.0,2025.0,12.0,Monday,544,352265.0,13,,1402724.0,5,100194.57142857143,14,5,Explorers,1159932.0363636364
O0129,P009,1,Product_9,Furniture,13842.0,C109,2025-06-26,Central,Customer_109,Bhopal,2025-10-27,13842.0,2025.0,6.0,Thursday,242,176006.0,7,Large,322319.0,2,64463.8,5,3,New or Inactive,728920.2033898305
O0196,P008,1,Product_8,Sports,14303.0,C030,2025-06-15,West,Customer_30,Ahmedabad,2025-08-14,14303.0,2025.0,6.0,Sunday,316,331451.0,10,,2821245.0,10,122662.82608695653,22,5,High‑Value Regulars,2425420.28
O0713,P013,1,Product_13,Home & Kitchen,54852.0,C003,2025-10-21,East,Customer_3,Pune,2024-08-16,54852.0,2025.0,10.0,Tuesday,679,84701.0,5,Large,582247.0,2,83178.14285714286,7,4,New or Inactive,728920.2033898305
O0215,P031,2,Product_31,Clothing,44208.0,C099,2025-03-16,South,Customer_99,Delhi,2025-06-29,88416.0,2025.0,3.0,Sunday,362,613024.0,13,,1318700.0,4,109891.66666666667,12,5,Explorers,1159932.0363636364
O0666,P016,4,Product_16,Clothing,42253.0,C181,2025-05-28,South,Customer_181,Pune,2025-11-16,169012.0,2025.0,5.0,Wednesday,222,258937.0,9,Large,1753310.0,7,87665.5,14,5,Frequent but Low‑Value,1457817.2857142857
O0863,P041,5,Product_41,Home & Kitchen,53075.0,C026,2025-01-28,West,Customer_26,Hyderabad,2024-05-07,265375.0,2025.0,1.0,Tuesday,780,660329.0,14,,1804716.0,6,128908.28571428571,11,4,Loyal Spenders,2089813.5238095238
O0196,P006,3,Product_6,Sports,10687.0,C030,2025-06-15,West,Customer_30,Ahmedabad,2025-08-14,32061.0,2025.0,6.0,Sunday,316,331451.0,10,,2821245.0,10,122662.82608695653,22,5,High‑Value Regulars,2425420.28
O0789,P030,2,Product_30,Furniture,14267.0,C095,2025-08-19,North,Customer_95,Jaipur,2024-09-02,28534.0,2025.0,8.0,Tuesday,662,700985.0,16,,1297536.0,5,92681.14285714286,12,5,Explorers,1159932.0363636364
O0486,P028,1,Product_28,Furniture,59415.0,C002,2025-11-12,North,Customer_2,Mumbai,2024-10-08,59415.0,2025.0,11.0,Wednesday,626,620062.0,19,,1104691.0,2,100426.45454545454,9,3,New or Inactive,728920.2033898305
O0120,P011,2,Product_11,Home & Kitchen,36654.0,C133,2025-01-06,South,Customer_133,Indore,2025-04-23,73308.0,2025.0,1.0,Monday,429,98239.0,4,Medium,1578750.0,6,87708.33333333333,15,5,Explorers,1159932.0363636364
O0757,P045,4,Product_45,Electronics,56768.0,C064,2025-04-28,West,Customer_64,Indore,2025-08-20,227072.0,2025.0,4.0,Monday,310,324614.0,6,Large,903815.0,4,90381.5,9,4,New or Inactive,728920.2033898305
O0987,P032,4,Product_32,Electronics,23678.0,C191,2025-10-17,West,Customer_191,Hyderabad,2024-08-06,94712.0,2025.0,10.0,Friday,689,741325.0,17,,1863042.0,5,103502.33333333333,14,4,Occasional Buyers,985968.4242424242
O0021,P029,5,Product_29,Electronics,59411.0,C179,,East,Customer_179,Kolkata,2025-06-19,297055.0,,,,372,636880.0,12,,1566249.0,5,104416.6,13,4,New or Inactive,728920.2033898305
O0249,P013,3,Product_13,Home & Kitchen,54852.0,C175,2025-10-17,South,Customer_175,Kolkata,2025-08-31,164556.0,2025.0,10.0,Friday,299,529105.0,10,,727469.0,3,103924.14285714286,7,4,New or Inactive,728920.2033898305
O0584,P026,1,Product_26,Home & Kitchen,8852.0,C149,2025-10-31,South,Customer_149,Delhi,2024-08-30,8852.0,2025.0,10.0,Friday,665,496226.0,13,,1761303.0,6,92700.15789473684,17,5,Loyal Spenders,2089813.5238095238
O0342,P001,1,Product_1,Sports,20120.0,C111,2025-04-21,West,Customer_111,Hyderabad,2025-04-07,20120.0,2025.0,4.0,Monday,445,296100.0,6,Large,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0646,P046,4,Product_46,Home & Kitchen,15077.0,C199,2025-12-02,Central,Customer_199,Bhopal,2025-06-25,60308.0,2025.0,12.0,Tuesday,366,384842.0,13,,1022018.0,6,78616.76923076923,12,5,Explorers,1159932.0363636364
O0426,P032,5,Product_32,Electronics,23678.0,C190,2025-10-11,North,Customer_190,Delhi,2024-03-16,118390.0,2025.0,10.0,Saturday,832,141805.0,6,Large,1669156.0,6,111277.06666666667,13,4,Occasional Buyers,985968.4242424242
O0611,P047,5,Product_47,Clothing,54015.0,C079,2025-09-13,West,Customer_79,Jaipur,2025-10-18,270075.0,2025.0,9.0,Saturday,251,605033.0,12,,1013791.0,3,144827.2857142857,6,3,Occasional Buyers,985968.4242424242
O0298,P003,4,Product_3,Clothing,17832.0,C100,2025-03-11,West,Customer_100,Bangalore,2024-05-11,71328.0,2025.0,3.0,Tuesday,776,93506.0,6,Large,902719.0,4,100302.11111111111,9,4,New or Inactive,728920.2033898305
O0410,P032,5,Product_32,Electronics,23678.0,C051,2025-05-12,South,Customer_51,Mumbai,2024-08-22,118390.0,2025.0,5.0,Monday,673,118390.0,5,Large,366313.0,2,91578.25,3,2,New or Inactive,728920.2033898305
O0606,P047,5,Product_47,Clothing,54015.0,C075,2025-01-26,West,Customer_75,Hyderabad,2024-09-14,270075.0,2025.0,1.0,Sunday,650,270075.0,5,Large,646134.0,2,129226.8,5,3,Occasional Buyers,985968.4242424242
O0958,P044,4,Product_44,Electronics,25570.0,C172,2025-05-15,West,Customer_172,Bhopal,2024-08-28,102280.0,2025.0,5.0,Thursday,667,458058.0,12,,1588890.0,6,93464.11764705883,13,4,New or Inactive,728920.2033898305
O0238,P046,1,Product_46,Home & Kitchen,15077.0,C137,2025-12-12,West,Customer_137,Mumbai,2025-02-16,15077.0,2025.0,12.0,Friday,495,162542.0,4,Medium,2189657.0,6,109482.85,20,5,Loyal Spenders,2089813.5238095238
O0541,P002,4,Product_2,Electronics,58048.0,C018,2025-03-06,South,Customer_18,Indore,2024-12-14,232192.0,2025.0,3.0,Thursday,559,232192.0,4,Medium,1804969.0,5,106174.64705882352,14,4,Occasional Buyers,985968.4242424242
O0591,P021,5,Product_21,Electronics,58375.0,C008,2025-11-24,West,Customer_8,Mumbai,2024-04-05,291875.0,2025.0,11.0,Monday,812,454697.0,8,Large,1284453.0,6,107037.75,9,4,New or Inactive,728920.2033898305
O0066,P018,4,Product_18,Home & Kitchen,36654.0,C123,2025-07-14,North,Customer_123,Pune,2024-10-12,146616.0,2025.0,7.0,Monday,622,255381.0,7,Large,1386794.0,4,138679.4,9,5,Explorers,1159932.0363636364
O0911,P031,1,Product_31,Clothing,44208.0,C187,2025-01-14,West,Customer_187,Ahmedabad,2024-03-15,44208.0,2025.0,1.0,Tuesday,833,91204.0,7,Large,927986.0,4,84362.36363636363,10,5,Explorers,1159932.0363636364
O0507,P040,3,Product_40,Furniture,51774.0,C018,2025-07-02,East,Customer_18,Indore,2024-12-14,155322.0,2025.0,7.0,Wednesday,559,181803.0,8,Large,1804969.0,5,106174.64705882352,14,4,Occasional Buyers,985968.4242424242
O0460,P045,4,Product_45,Electronics,56768.0,C185,2025-03-26,West,Customer_185,Bhopal,2025-10-22,227072.0,2025.0,3.0,Wednesday,247,493339.0,15,,1025555.0,5,85462.91666666667,11,4,New or Inactive,728920.2033898305
O0022,P011,3,Product_11,Home & Kitchen,36654.0,C033,2025-10-11,South,Customer_33,Bhopal,2024-08-21,109962.0,2025.0,10.0,Saturday,674,337034.0,7,Large,1793864.0,4,149488.66666666666,12,4,Loyal Spenders,2089813.5238095238
O0744,P013,4,Product_13,Home & Kitchen,54852.0,C016,2025-10-05,North,Customer_16,Jaipur,2024-01-07,219408.0,2025.0,10.0,Sunday,901,899349.0,25,,2240996.0,6,86192.15384615384,20,5,Loyal Spenders,2089813.5238095238
O0353,P029,2,Product_29,Electronics,59411.0,C091,2025-07-30,West,Customer_91,Hyderabad,2024-01-01,118822.0,2025.0,7.0,Wednesday,907,901332.0,18,,2965810.0,9,118632.4,21,5,High‑Value Regulars,2425420.28
O0520,P015,5,Product_15,Electronics,22359.0,C092,2025-05-27,North,Customer_92,Kolkata,2024-11-27,111795.0,2025.0,5.0,Tuesday,576,216893.0,11,,756553.0,4,84061.44444444444,8,4,New or Inactive,728920.2033898305
O0931,P044,3,Product_44,Electronics,25570.0,C115,2025-04-24,East,Customer_115,Kolkata,2025-07-21,76710.0,2025.0,4.0,Thursday,340,382908.0,10,,2256047.0,7,107430.80952380953,16,5,High‑Value Regulars,2425420.28
O0944,P039,4,Product_39,Clothing,48771.0,C043,2025-12-13,South,Customer_43,Delhi,2025-09-15,195084.0,2025.0,12.0,Saturday,284,311926.0,12,,2207341.0,6,100333.68181818182,17,5,Loyal Spenders,2089813.5238095238
O0135,P019,4,Product_19,Home & Kitchen,37259.0,C190,2025-04-21,West,Customer_190,Delhi,2024-03-16,149036.0,2025.0,4.0,Monday,832,320760.0,7,Large,1669156.0,6,111277.06666666667,13,4,Occasional Buyers,985968.4242424242
O0983,P027,3,Product_27,Electronics,20702.0,C195,2025-01-16,South,Customer_195,Ahmedabad,2024-10-18,62106.0,2025.0,1.0,Thursday,616,217271.0,7,Large,508891.0,2,84815.16666666667,6,4,New or Inactive,728920.2033898305
O0816,P031,2,Product_31,Clothing,44208.0,C190,2025-11-25,West,Customer_190,Delhi,2024-03-16,88416.0,2025.0,11.0,Tuesday,832,136458.0,5,Large,1669156.0,6,111277.06666666667,13,4,Occasional Buyers,985968.4242424242
O0637,P014,3,Product_14,Furniture,3389.0,C158,2025-07-21,East,Customer_158,Lucknow,2025-07-23,10167.0,2025.0,7.0,Monday,338,10167.0,3,Medium,1014590.0,4,92235.45454545454,10,4,New or Inactive,728920.2033898305
O0708,P048,1,Product_48,Home & Kitchen,23415.0,C036,2025-04-05,West,Customer_36,Indore,2024-10-11,23415.0,2025.0,4.0,Saturday,623,437294.0,13,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0684,P031,2,Product_31,Clothing,44208.0,C175,2025-02-21,South,Customer_175,Kolkata,2025-08-31,88416.0,2025.0,2.0,Friday,299,88416.0,2,Small,727469.0,3,103924.14285714286,7,4,New or Inactive,728920.2033898305
O0178,P013,2,Product_13,Home & Kitchen,54852.0,C104,2025-12-25,East,Customer_104,Kolkata,2025-03-09,109704.0,2025.0,12.0,Thursday,474,411106.0,11,,739681.0,2,105668.71428571429,6,2,New or Inactive,728920.2033898305
O0621,P032,1,Product_32,Electronics,23678.0,C014,2025-07-25,Central,Customer_14,Indore,2024-08-13,23678.0,2025.0,7.0,Friday,682,555371.0,12,,555371.0,1,138842.75,4,3,Occasional Buyers,985968.4242424242
O0813,P027,4,Product_27,Electronics,20702.0,C063,2025-10-19,West,Customer_63,Lucknow,2025-08-21,82808.0,2025.0,10.0,Sunday,309,343313.0,9,Large,1454382.0,6,111875.53846153847,12,5,Explorers,1159932.0363636364
O0311,P016,2,Product_16,Clothing,42253.0,C013,2025-01-11,East,Customer_13,Lucknow,2025-07-12,84506.0,2025.0,1.0,Saturday,349,503899.0,11,,1771147.0,5,93218.26315789473,15,5,Loyal Spenders,2089813.5238095238
O0571,P004,1,Product_4,Electronics,58808.0,C120,2025-08-19,Central,Customer_120,Pune,2024-03-10,58808.0,2025.0,8.0,Tuesday,838,117616.0,2,Small,1109779.0,5,73985.26666666666,14,5,Explorers,1159932.0363636364
O0368,P017,3,Product_17,Furniture,11089.0,C103,2025-12-03,North,Customer_103,Jaipur,2025-06-24,33267.0,2025.0,12.0,Wednesday,367,107785.0,5,Large,2099535.0,5,110501.84210526316,16,4,Occasional Buyers,985968.4242424242
O0694,P011,2,Product_11,Home & Kitchen,36654.0,C192,2025-04-06,East,Customer_192,Hyderabad,2024-09-28,73308.0,2025.0,4.0,Sunday,636,243739.0,7,Large,3130191.0,9,104339.7,25,5,High‑Value Regulars,2425420.28
O0848,P033,1,Product_33,Sports,58442.0,C025,2025-10-17,Central,Customer_25,Mumbai,2025-04-15,58442.0,2025.0,10.0,Friday,437,241202.0,9,Large,1000136.0,3,100013.6,9,4,New or Inactive,728920.2033898305
O0827,P005,3,Product_5,Electronics,49155.0,C171,2025-11-23,Central,Customer_171,Kolkata,2024-03-10,147465.0,2025.0,11.0,Sunday,838,337990.0,13,,1347584.0,4,122507.63636363637,11,5,Explorers,1159932.0363636364
O0441,P008,5,Product_8,Sports,14303.0,C065,2025-05-26,Central,Customer_65,Indore,2025-01-05,71515.0,2025.0,5.0,Monday,537,128727.0,9,Large,1012771.0,5,84397.58333333333,9,5,Explorers,1159932.0363636364
O0233,P008,5,Product_8,Sports,14303.0,C117,2025-09-27,North,Customer_117,Pune,2024-01-08,71515.0,2025.0,9.0,Saturday,900,124436.0,6,Large,1791908.0,8,111994.25,13,5,High‑Value Regulars,2425420.28
O0230,P032,3,Product_32,Electronics,23678.0,C010,2025-09-11,South,Customer_10,Hyderabad,2025-09-08,71034.0,2025.0,9.0,Thursday,291,245832.0,6,Large,1674314.0,6,128793.38461538461,12,5,Explorers,1159932.0363636364
O0349,P023,1,Product_23,Electronics,55196.0,C111,2025-02-17,North,Customer_111,Hyderabad,2025-04-07,55196.0,2025.0,2.0,Monday,445,163744.0,3,Medium,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0789,P036,3,Product_36,Clothing,52921.0,C095,2025-08-19,North,Customer_95,Jaipur,2024-09-02,158763.0,2025.0,8.0,Tuesday,662,700985.0,16,,1297536.0,5,92681.14285714286,12,5,Explorers,1159932.0363636364
O0918,P010,5,Product_10,Furniture,33622.0,C154,2025-08-18,West,Customer_154,Indore,2024-01-03,168110.0,2025.0,8.0,Monday,905,213437.0,8,Large,1059972.0,4,105997.2,9,3,New or Inactive,728920.2033898305
O0619,P043,1,Product_43,Clothing,52101.0,C187,2025-05-16,East,Customer_187,Ahmedabad,2024-03-15,52101.0,2025.0,5.0,Friday,833,168629.0,3,Medium,927986.0,4,84362.36363636363,10,5,Explorers,1159932.0363636364
O0724,P004,4,Product_4,Electronics,58808.0,C194,2025-08-30,Central,Customer_194,Delhi,2024-09-07,235232.0,2025.0,8.0,Saturday,657,532287.0,9,Large,2549645.0,7,121411.66666666667,20,5,High‑Value Regulars,2425420.28
O0819,P030,1,Product_30,Furniture,14267.0,C048,2025-09-08,Central,Customer_48,Bhopal,2025-12-05,14267.0,2025.0,9.0,Monday,203,343999.0,10,,2085906.0,6,122700.35294117648,13,5,Loyal Spenders,2089813.5238095238
O0999,P007,5,Product_7,Furniture,18965.0,C110,2025-11-20,South,Customer_110,Ahmedabad,2025-03-24,94825.0,2025.0,11.0,Thursday,459,108667.0,6,Large,599365.0,4,74920.625,8,4,New or Inactive,728920.2033898305
O0625,P007,5,Product_7,Furniture,18965.0,C072,2025-10-09,Central,Customer_72,Kolkata,2024-03-06,94825.0,2025.0,10.0,Thursday,842,94825.0,5,Large,1146597.0,6,81899.78571428571,10,5,Explorers,1159932.0363636364
O0043,P033,1,Product_33,Sports,58442.0,C200,2025-02-24,West,Customer_200,Mumbai,2025-11-14,58442.0,2025.0,2.0,Monday,224,642192.0,11,,1124917.0,3,124990.77777777778,8,3,Occasional Buyers,985968.4242424242
O0172,P041,1,Product_41,Home & Kitchen,53075.0,C166,2025-04-26,South,Customer_166,Kolkata,2025-05-03,53075.0,2025.0,4.0,Saturday,419,258926.0,12,,2093204.0,7,80507.84615384616,21,5,High‑Value Regulars,2425420.28
O0892,P014,3,Product_14,Furniture,3389.0,C071,2025-08-11,West,Customer_71,Bhopal,2025-03-08,10167.0,2025.0,8.0,Monday,475,10167.0,3,Medium,1320433.0,6,94316.64285714286,12,5,Explorers,1159932.0363636364
O0161,P047,3,Product_47,Clothing,54015.0,C170,2025-05-16,North,Customer_170,Bangalore,2024-03-11,162045.0,2025.0,5.0,Friday,837,427420.0,8,Large,1336482.0,9,89098.8,13,5,Frequent but Low‑Value,1457817.2857142857
O0726,P029,5,Product_29,Electronics,59411.0,C194,2025-12-15,Central,Customer_194,Delhi,2024-09-07,297055.0,2025.0,12.0,Monday,657,608433.0,11,,2549645.0,7,121411.66666666667,20,5,High‑Value Regulars,2425420.28
O0511,P047,1,Product_47,Clothing,54015.0,C087,2025-10-07,South,Customer_87,Bhopal,2025-06-03,54015.0,2025.0,10.0,Tuesday,388,535485.0,14,,1958833.0,5,130588.86666666667,12,4,Loyal Spenders,2089813.5238095238
O0158,P042,3,Product_42,Clothing,17985.0,C146,2025-06-06,Central,Customer_146,Hyderabad,2024-04-10,53955.0,2025.0,6.0,Friday,807,307883.0,11,,1915510.0,6,87068.63636363637,16,5,Loyal Spenders,2089813.5238095238
O0343,P009,1,Product_9,Furniture,13842.0,C106,2025-04-27,East,Customer_106,Lucknow,2025-12-07,13842.0,2025.0,4.0,Sunday,201,294783.0,12,,1803384.0,7,112711.5,14,5,High‑Value Regulars,2425420.28
O0869,P013,4,Product_13,Home & Kitchen,54852.0,C142,2025-07-02,West,Customer_142,Bangalore,2025-03-08,219408.0,2025.0,7.0,Wednesday,475,504829.0,10,,3603752.0,10,112617.25,23,5,High‑Value Regulars,2425420.28
O0993,P027,1,Product_27,Electronics,20702.0,C189,2025-02-22,South,Customer_189,Kolkata,2025-07-30,20702.0,2025.0,2.0,Saturday,331,715462.0,20,,2269372.0,5,113468.6,19,5,Loyal Spenders,2089813.5238095238
O0252,P031,3,Product_31,Clothing,44208.0,C062,2025-12-16,West,Customer_62,Hyderabad,2024-09-26,132624.0,2025.0,12.0,Tuesday,638,230787.0,7,Large,2280043.0,8,99132.30434782608,14,5,High‑Value Regulars,2425420.28
O0294,P033,2,Product_33,Sports,58442.0,C105,2025-11-29,North,Customer_105,Pune,2025-07-06,116884.0,2025.0,11.0,Saturday,355,193594.0,5,Large,1223584.0,7,94121.84615384616,12,5,Frequent but Low‑Value,1457817.2857142857
O0088,P018,3,Product_18,Home & Kitchen,36654.0,C160,2025-01-11,South,Customer_160,Bangalore,2024-07-13,109962.0,2025.0,1.0,Saturday,713,391005.0,15,,406114.0,2,81222.8,5,3,New or Inactive,728920.2033898305
O0733,P049,4,Product_49,Furniture,54274.0,C114,2025-09-24,North,Customer_114,Ahmedabad,2024-01-22,217096.0,2025.0,9.0,Wednesday,886,310756.0,8,Large,1757867.0,7,97659.27777777778,17,5,High‑Value Regulars,2425420.28
O0370,P041,2,Product_41,Home & Kitchen,53075.0,C192,2025-02-16,Central,Customer_192,Hyderabad,2024-09-28,106150.0,2025.0,2.0,Sunday,636,626718.0,12,,3130191.0,9,104339.7,25,5,High‑Value Regulars,2425420.28
O0156,P049,5,Product_49,Furniture,54274.0,C116,2025-07-14,West,Customer_116,Pune,2025-08-25,271370.0,2025.0,7.0,Monday,305,301588.0,7,Large,1392136.0,6,99438.28571428571,12,5,Explorers,1159932.0363636364
O0432,P015,2,Product_15,Electronics,22359.0,C064,2025-01-21,West,Customer_64,Indore,2025-08-20,44718.0,2025.0,1.0,Tuesday,310,92074.0,4,Medium,903815.0,4,90381.5,9,4,New or Inactive,728920.2033898305
O0822,P028,4,Product_28,Furniture,59415.0,C106,2025-01-04,South,Customer_106,Lucknow,2025-12-07,237660.0,2025.0,1.0,Saturday,201,527611.0,11,,1803384.0,7,112711.5,14,5,High‑Value Regulars,2425420.28
O0941,P027,4,Product_27,Electronics,20702.0,C018,2025-06-13,East,Customer_18,Indore,2024-12-14,82808.0,2025.0,6.0,Friday,559,672330.0,17,,1804969.0,5,106174.64705882352,14,4,Occasional Buyers,985968.4242424242
O0975,P034,3,Product_34,Home & Kitchen,41175.0,C116,2025-06-11,Central,Customer_116,Pune,2025-08-25,123525.0,2025.0,6.0,Wednesday,305,339738.0,12,,1392136.0,6,99438.28571428571,12,5,Explorers,1159932.0363636364
